date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm
2026-04-03,sports,tablet,BR,sidebar_rectangle,1430,1219,1193,12,2.91,0.852448,0.978671,0.010059,2.034965,2.439229
2026-04-03,sports,tablet,BR,top_banner,2872,2365,1898,36,4.39,0.823468,0.802537,0.018967,1.528552,2.312961
2026-04-03,sports,tablet,BR,video_preroll,771,681,523,6,3.89,0.883268,0.767988,0.011472,5.045396,7.437859
2026-04-03,sports,tablet,MX,in_article,992,840,808,4,2.62,0.846774,0.961905,0.00495,2.641129,3.242574
2026-04-03,sports,tablet,MX,sidebar_rectangle,614,543,517,12,0.36,0.884365,0.952118,0.023211,0.586319,0.696325
2026-04-03,sports,tablet,MX,top_banner,1261,1001,861,16,1.9,0.793814,0.86014,0.018583,1.506741,2.206736
2026-04-03,sports,tablet,MX,video_preroll,355,321,243,2,0.35,0.904225,0.757009,0.00823,0.985915,1.440329
2026-04-03,sports,tablet,US,in_article,1645,1580,1527,22,5.41,0.960486,0.966456,0.014407,3.288754,3.542895
2026-04-03,sports,tablet,US,sidebar_rectangle,980,788,695,6,0.93,0.804082,0.88198,0.008633,0.94898,1.338129
2026-04-03,sports,tablet,US,top_banner,1835,1471,1124,17,2.29,0.801635,0.764106,0.015125,1.247956,2.037367
2026-04-03,sports,tablet,US,video_preroll,551,513,494,4,5.22,0.931034,0.962963,0.008097,9.473684,10.566802
2026-04-03,technology,desktop,AR,in_article,1464,1231,1193,5,3.77,0.840847,0.969131,0.004191,2.575137,3.160101
2026-04-03,technology,desktop,AR,sidebar_rectangle,996,926,872,10,1.99,0.929719,0.941685,0.011468,1.997992,2.28211
2026-04-03,technology,desktop,AR,top_banner,2041,1966,1695,49,4.01,0.963253,0.862157,0.028909,1.964723,2.365782
2026-04-03,technology,desktop,AR,video_preroll,573,487,371,6,2.73,0.849913,0.761807,0.016173,4.764398,7.358491
2026-04-03,technology,desktop,BR,in_article,4634,3717,3457,45,10.71,0.802115,0.930051,0.013017,2.311178,3.098062
2026-04-03,technology,desktop,BR,sidebar_rectangle,3589,3389,3102,95,7.63,0.944274,0.915314,0.030625,2.12594,2.459703
2026-04-03,technology,desktop,BR,top_banner,5617,5422,4127,43,12.84,0.965284,0.761158,0.010419,2.285918,3.111219
2026-04-03,technology,desktop,BR,video_preroll,1621,1430,1248,5,8.04,0.882171,0.872727,0.004006,4.959901,6.442308
2026-04-03,technology,desktop,MX,in_article,1737,1390,1122,11,3.24,0.80023,0.807194,0.009804,1.865285,2.887701
2026-04-03,technology,desktop,MX,sidebar_rectangle,1418,1331,1275,36,3.96,0.938646,0.957926,0.028235,2.792666,3.105882
2026-04-03,technology,desktop,MX,top_banner,2524,2210,2141,41,4.31,0.875594,0.968778,0.01915,1.707607,2.013078
2026-04-03,technology,desktop,MX,video_preroll,641,533,490,1,0.97,0.831513,0.919325,0.002041,1.513261,1.979592
2026-04-03,technology,desktop,US,in_article,3223,2832,2534,41,13.53,0.878684,0.894774,0.01618,4.197952,5.339384
2026-04-03,technology,desktop,US,sidebar_rectangle,1971,1731,1371,19,7.81,0.878234,0.792028,0.013858,3.962456,5.696572
2026-04-03,technology,desktop,US,top_banner,3680,3289,2970,76,12.53,0.89375,0.90301,0.025589,3.404891,4.218855
2026-04-03,technology,desktop,US,video_preroll,1106,918,887,6,9.79,0.830018,0.966231,0.006764,8.851718,11.037204
2026-04-03,technology,mobile,AR,in_article,2448,2287,1924,15,3.03,0.934232,0.841277,0.007796,1.237745,1.574844
2026-04-03,technology,mobile,AR,sidebar_rectangle,1576,1498,1296,27,1.0,0.950508,0.865154,0.020833,0.634518,0.771605
2026-04-03,technology,mobile,AR,top_banner,2962,2635,2294,60,9.57,0.889602,0.870588,0.026155,3.230925,4.171752
2026-04-03,technology,mobile,AR,video_preroll,816,781,737,8,1.82,0.957108,0.943662,0.010855,2.230392,2.469471
2026-04-03,technology,mobile,BR,in_article,6904,6331,5508,25,8.6,0.917005,0.870005,0.004539,1.245655,1.561365
2026-04-03,technology,mobile,BR,sidebar_rectangle,4168,3551,3228,78,11.11,0.851967,0.90904,0.024164,2.665547,3.44176
2026-04-03,technology,mobile,BR,top_banner,8056,7767,7122,204,8.72,0.964126,0.916956,0.028644,1.082423,1.224375
2026-04-03,technology,mobile,BR,video_preroll,2395,2282,1881,33,7.38,0.952818,0.824277,0.017544,3.08142,3.923445
2026-04-03,technology,mobile,MX,in_article,3364,3059,2752,23,5.63,0.909334,0.89964,0.008358,1.673603,2.045785
2026-04-03,technology,mobile,MX,sidebar_rectangle,1675,1347,1194,24,1.5,0.804179,0.886414,0.020101,0.895522,1.256281
2026-04-03,technology,mobile,MX,top_banner,3349,3021,2379,73,10.06,0.90206,0.787488,0.030685,3.003882,4.228668
2026-04-03,technology,mobile,MX,video_preroll,949,905,710,4,2.01,0.953635,0.78453,0.005634,2.118019,2.830986
2026-04-03,technology,mobile,US,in_article,3801,3461,2812,27,14.59,0.91055,0.812482,0.009602,3.838464,5.188478
2026-04-03,technology,mobile,US,sidebar_rectangle,3162,2507,2139,42,9.33,0.792853,0.853211,0.019635,2.950664,4.361851
2026-04-03,technology,mobile,US,top_banner,6270,5299,4959,105,8.78,0.845136,0.935837,0.021174,1.400319,1.770518
2026-04-03,technology,mobile,US,video_preroll,1487,1288,1080,11,2.41,0.866174,0.838509,0.010185,1.620713,2.231481
2026-04-03,technology,tablet,AR,in_article,601,490,439,7,1.25,0.815308,0.895918,0.015945,2.079867,2.84738
2026-04-03,technology,tablet,AR,sidebar_rectangle,463,363,303,5,0.74,0.784017,0.834711,0.016502,1.598272,2.442244
2026-04-03,technology,tablet,AR,top_banner,816,715,628,18,2.1,0.876225,0.878322,0.028662,2.573529,3.343949
2026-04-03,technology,tablet,AR,video_preroll,261,248,206,2,1.13,0.950192,0.830645,0.009709,4.329502,5.485437
2026-04-03,technology,tablet,BR,in_article,1973,1711,1639,23,2.77,0.867207,0.957919,0.014033,1.403953,1.690055
2026-04-03,technology,tablet,BR,sidebar_rectangle,1298,1185,956,20,1.88,0.912943,0.806751,0.020921,1.448382,1.966527
2026-04-03,technology,tablet,BR,top_banner,2198,2052,1791,16,5.81,0.933576,0.872807,0.008934,2.643312,3.243998
2026-04-03,technology,tablet,BR,video_preroll,705,669,543,9,1.17,0.948936,0.811659,0.016575,1.659574,2.154696
2026-04-03,technology,tablet,MX,in_article,778,698,607,10,1.33,0.897172,0.869628,0.016474,1.709512,2.191104
2026-04-03,technology,tablet,MX,sidebar_rectangle,508,472,446,2,0.95,0.929134,0.944915,0.004484,1.870079,2.130045
2026-04-03,technology,tablet,MX,top_banner,1097,856,823,25,3.26,0.78031,0.961449,0.030377,2.971741,3.961118
2026-04-03,technology,tablet,MX,video_preroll,302,273,261,1,0.46,0.903974,0.956044,0.003831,1.523179,1.762452
2026-04-03,technology,tablet,US,in_article,1175,946,867,18,1.35,0.805106,0.91649,0.020761,1.148936,1.557093
2026-04-03,technology,tablet,US,sidebar_rectangle,802,755,725,21,1.17,0.941397,0.960265,0.028966,1.458853,1.613793
2026-04-03,technology,tablet,US,top_banner,1524,1312,1090,34,5.99,0.860892,0.830793,0.031193,3.930446,5.495413
2026-04-03,technology,tablet,US,video_preroll,436,418,381,2,2.22,0.958716,0.911483,0.005249,5.091743,5.826772
2026-04-04,home,desktop,AR,in_article,3411,2931,2345,72,7.03,0.859279,0.800068,0.030704,2.060979,2.997868
2026-04-04,home,desktop,AR,sidebar_rectangle,2134,1810,1736,24,5.86,0.848172,0.959116,0.013825,2.746017,3.375576
2026-04-04,home,desktop,AR,top_banner,4177,3697,3238,89,9.11,0.885085,0.875845,0.027486,2.180991,2.813465
2026-04-04,home,desktop,AR,video_preroll,1227,1169,984,16,3.24,0.95273,0.841745,0.01626,2.640587,3.292683
2026-04-04,home,desktop,BR,in_article,9277,7719,6109,93,6.54,0.832058,0.791424,0.015223,0.704969,1.070552
2026-04-04,home,desktop,BR,sidebar_rectangle,5891,5099,4549,95,4.47,0.865558,0.892136,0.020884,0.758785,0.982634
2026-04-04,home,desktop,BR,top_banner,11402,10051,8712,241,15.86,0.881512,0.866779,0.027663,1.390984,1.820478
2026-04-04,home,desktop,BR,video_preroll,2857,2294,2076,38,14.33,0.80294,0.904969,0.018304,5.015751,6.902697
2026-04-04,home,desktop,MX,in_article,4022,3205,3111,26,5.85,0.796867,0.970671,0.008357,1.4545,1.880424
2026-04-04,home,desktop,MX,sidebar_rectangle,2782,2173,1741,47,4.38,0.781093,0.801197,0.026996,1.574407,2.515796
2026-04-04,home,desktop,MX,top_banner,5121,4792,3851,69,15.39,0.935755,0.803631,0.017917,3.005272,3.996365
2026-04-04,home,desktop,MX,video_preroll,1332,1211,1006,10,7.66,0.909159,0.830718,0.00994,5.750751,7.614314
2026-04-04,home,desktop,US,in_article,6016,5736,5532,136,34.67,0.953457,0.964435,0.024584,5.762965,6.267173
2026-04-04,home,desktop,US,sidebar_rectangle,3706,3027,2737,61,10.26,0.816784,0.904196,0.022287,2.768484,3.74863
2026-04-04,home,desktop,US,top_banner,7624,6348,5980,126,32.42,0.832634,0.942029,0.02107,4.252361,5.421405
2026-04-04,home,desktop,US,video_preroll,2101,1888,1509,24,16.48,0.89862,0.799258,0.015905,7.843884,10.92114
2026-04-04,home,mobile,AR,in_article,4872,3863,3219,60,10.56,0.792898,0.83329,0.018639,2.167488,3.280522
2026-04-04,home,mobile,AR,sidebar_rectangle,3655,3271,2908,41,10.63,0.894938,0.889025,0.014099,2.908345,3.655433
2026-04-04,home,mobile,AR,top_banner,6130,5561,4879,88,13.86,0.907178,0.87736,0.018036,2.261011,2.840746
2026-04-04,home,mobile,AR,video_preroll,1823,1715,1632,31,4.05,0.940757,0.951603,0.018995,2.221613,2.481618
2026-04-04,home,mobile,BR,in_article,16566,14821,13010,113,40.38,0.894664,0.877809,0.008686,2.437523,3.103766
2026-04-04,home,mobile,BR,sidebar_rectangle,8826,8409,7438,152,12.49,0.952753,0.884528,0.020436,1.415137,1.679215
2026-04-04,home,mobile,BR,top_banner,15776,13438,10594,103,13.18,0.8518,0.788361,0.009722,0.835446,1.2441
2026-04-04,home,mobile,BR,video_preroll,4717,4061,3935,15,16.3,0.860929,0.968973,0.003812,3.455586,4.142313
2026-04-04,home,mobile,MX,in_article,5860,4816,4089,94,7.39,0.821843,0.849045,0.022989,1.261092,1.807288
2026-04-04,home,mobile,MX,sidebar_rectangle,3960,3635,2790,78,5.47,0.917929,0.767538,0.027957,1.381313,1.960573
2026-04-04,home,mobile,MX,top_banner,6845,5649,4346,61,7.54,0.825274,0.76934,0.014036,1.101534,1.734929
2026-04-04,home,mobile,MX,video_preroll,1714,1564,1445,5,5.0,0.912485,0.923913,0.00346,2.917153,3.460208
2026-04-04,home,mobile,US,in_article,8661,8278,6351,167,11.35,0.955779,0.767214,0.026295,1.310472,1.78712
2026-04-04,home,mobile,US,sidebar_rectangle,5917,5013,4762,23,11.78,0.84722,0.94993,0.00483,1.990874,2.473751
2026-04-04,home,mobile,US,top_banner,10484,9262,8190,241,25.42,0.883441,0.884258,0.029426,2.424647,3.103785
2026-04-04,home,mobile,US,video_preroll,3187,2543,1984,37,17.45,0.797929,0.780181,0.018649,5.475369,8.795363
2026-04-04,home,tablet,AR,in_article,1170,1068,957,15,3.43,0.912821,0.896067,0.015674,2.931624,3.584117
2026-04-04,home,tablet,AR,sidebar_rectangle,992,906,772,24,1.75,0.913306,0.852097,0.031088,1.764113,2.266839
2026-04-04,home,tablet,AR,top_banner,1460,1206,968,23,1.13,0.826027,0.802653,0.02376,0.773973,1.167355
2026-04-04,home,tablet,AR,video_preroll,420,342,286,1,1.78,0.814286,0.836257,0.003497,4.238095,6.223776
2026-04-04,home,tablet,BR,in_article,3548,2826,2674,36,4.87,0.796505,0.946214,0.013463,1.372604,1.821242
2026-04-04,home,tablet,BR,sidebar_rectangle,2205,2105,1892,44,7.35,0.954649,0.898812,0.023256,3.333333,3.884778
2026-04-04,home,tablet,BR,top_banner,4498,3517,3114,56,11.86,0.781903,0.885414,0.017983,2.636727,3.808606
2026-04-04,home,tablet,BR,video_preroll,1205,1043,829,12,4.47,0.86556,0.794823,0.014475,3.709544,5.392039
2026-04-04,home,tablet,MX,in_article,1352,1223,1003,24,0.98,0.904586,0.820114,0.023928,0.724852,0.977069
2026-04-04,home,tablet,MX,sidebar_rectangle,1242,1022,978,24,2.39,0.822866,0.956947,0.02454,1.924316,2.443763
2026-04-04,home,tablet,MX,top_banner,2108,1943,1715,16,3.19,0.921727,0.882656,0.009329,1.513283,1.860058
2026-04-04,home,tablet,MX,video_preroll,555,523,419,1,2.8,0.942342,0.801147,0.002387,5.045045,6.682578
2026-04-04,home,tablet,US,in_article,2384,1936,1628,29,10.65,0.812081,0.840909,0.017813,4.467282,6.541769
2026-04-04,home,tablet,US,sidebar_rectangle,1839,1573,1519,34,2.92,0.855356,0.965671,0.022383,1.587819,1.922317
2026-04-04,home,tablet,US,top_banner,3003,2855,2380,38,9.22,0.950716,0.833625,0.015966,3.070263,3.87395
2026-04-04,home,tablet,US,video_preroll,911,822,709,1,4.48,0.902305,0.86253,0.00141,4.917673,6.318759
2026-04-04,news,desktop,AR,in_article,2325,1922,1707,30,1.37,0.826667,0.888137,0.017575,0.589247,0.802578
2026-04-04,news,desktop,AR,sidebar_rectangle,1846,1554,1317,24,5.03,0.84182,0.84749,0.018223,2.72481,3.819286
2026-04-04,news,desktop,AR,top_banner,3020,2414,2059,64,8.67,0.799338,0.852941,0.031083,2.870861,4.210782
2026-04-04,news,desktop,AR,video_preroll,816,668,612,11,3.55,0.818627,0.916168,0.017974,4.35049,5.800654
2026-04-04,news,desktop,BR,in_article,7331,6291,5924,171,14.92,0.858137,0.941663,0.028866,2.035193,2.518569
2026-04-04,news,desktop,BR,sidebar_rectangle,4952,4552,4099,70,9.68,0.919225,0.900483,0.017077,1.954766,2.361552
2026-04-04,news,desktop,BR,top_banner,7486,6516,6102,53,14.11,0.870425,0.936464,0.008686,1.884852,2.312357
2026-04-04,news,desktop,BR,video_preroll,2170,1832,1601,5,7.79,0.84424,0.873908,0.003123,3.589862,4.865709
2026-04-04,news,desktop,MX,in_article,2884,2706,2632,46,10.02,0.93828,0.972653,0.017477,3.474341,3.806991
2026-04-04,news,desktop,MX,sidebar_rectangle,2092,1878,1574,22,3.58,0.897706,0.838126,0.013977,1.711281,2.27446
2026-04-04,news,desktop,MX,top_banner,3496,3002,2752,34,11.05,0.858696,0.916722,0.012355,3.160755,4.015262
2026-04-04,news,desktop,MX,video_preroll,1099,985,808,7,2.25,0.896269,0.820305,0.008663,2.047316,2.784653
2026-04-04,news,desktop,US,in_article,3792,3227,2506,36,9.98,0.851002,0.776573,0.014366,2.631857,3.982442
2026-04-04,news,desktop,US,sidebar_rectangle,3098,2617,2150,31,3.0,0.844739,0.821551,0.014419,0.968367,1.395349
2026-04-04,news,desktop,US,top_banner,5294,4552,3783,80,14.05,0.859841,0.831063,0.021147,2.653948,3.713984
2026-04-04,news,desktop,US,video_preroll,1691,1497,1347,7,14.94,0.885275,0.8998,0.005197,8.835009,11.091314
2026-04-04,news,mobile,AR,in_article,4085,3900,3279,53,3.01,0.954712,0.840769,0.016163,0.736842,0.917963
2026-04-04,news,mobile,AR,sidebar_rectangle,2706,2203,1690,18,4.08,0.814117,0.767136,0.010651,1.507761,2.414201
2026-04-04,news,mobile,AR,top_banner,4092,3797,3380,51,12.69,0.927908,0.890176,0.015089,3.101173,3.754438
2026-04-04,news,mobile,AR,video_preroll,1117,894,768,4,1.33,0.800358,0.85906,0.005208,1.190689,1.731771
2026-04-04,news,mobile,BR,in_article,10379,8236,6893,34,21.41,0.793525,0.836935,0.004933,2.062819,3.10605
2026-04-04,news,mobile,BR,sidebar_rectangle,7051,6768,6172,128,24.24,0.959864,0.911939,0.020739,3.43781,3.927414
2026-04-04,news,mobile,BR,top_banner,12914,11068,10550,76,28.74,0.857054,0.953198,0.007204,2.225492,2.724171
2026-04-04,news,mobile,BR,video_preroll,3557,3303,3040,45,16.13,0.928592,0.920375,0.014803,4.53472,5.305921
2026-04-04,news,mobile,MX,in_article,3915,3069,2635,58,4.61,0.783908,0.858586,0.022011,1.177522,1.749526
2026-04-04,news,mobile,MX,sidebar_rectangle,3090,2919,2797,78,9.37,0.94466,0.958205,0.027887,3.032362,3.350018
2026-04-04,news,mobile,MX,top_banner,4879,4442,3444,36,2.44,0.910432,0.775326,0.010453,0.500102,0.708479
2026-04-04,news,mobile,MX,video_preroll,1473,1169,1014,19,2.65,0.793618,0.867408,0.018738,1.79905,2.613412
2026-04-04,news,mobile,US,in_article,6401,6156,4826,19,13.75,0.961725,0.783951,0.003937,2.148102,2.84915
2026-04-04,news,mobile,US,sidebar_rectangle,4079,3610,2966,69,18.63,0.885021,0.821607,0.023264,4.567296,6.281187
2026-04-04,news,mobile,US,top_banner,7213,6741,6065,155,35.76,0.934563,0.899718,0.025556,4.957715,5.896125
2026-04-04,news,mobile,US,video_preroll,2308,1984,1937,32,19.29,0.859619,0.97631,0.01652,8.357886,9.958699
2026-04-04,news,tablet,AR,in_article,968,799,685,16,2.64,0.825413,0.857322,0.023358,2.727273,3.854015
2026-04-04,news,tablet,AR,sidebar_rectangle,668,551,436,12,1.15,0.82485,0.791289,0.027523,1.721557,2.637615
2026-04-04,news,tablet,AR,top_banner,1185,947,821,23,2.1,0.799156,0.866948,0.028015,1.772152,2.557856
2026-04-04,news,tablet,AR,video_preroll,363,316,248,1,1.77,0.870523,0.78481,0.004032,4.876033,7.137097
2026-04-04,news,tablet,BR,in_article,2976,2680,2099,24,5.54,0.900538,0.783209,0.011434,1.861559,2.639352
2026-04-04,news,tablet,BR,sidebar_rectangle,2038,1718,1462,6,3.64,0.842983,0.85099,0.004104,1.786065,2.48974
2026-04-04,news,tablet,BR,top_banner,3648,3218,3039,28,7.87,0.882127,0.944375,0.009214,2.157346,2.589668
2026-04-04,news,tablet,BR,video_preroll,1133,971,796,5,3.59,0.857017,0.819773,0.006281,3.168579,4.51005
2026-04-04,news,tablet,MX,in_article,1288,1214,1023,4,3.22,0.942547,0.842669,0.00391,2.5,3.147605
2026-04-04,news,tablet,MX,sidebar_rectangle,772,668,533,11,1.76,0.865285,0.797904,0.020638,2.279793,3.302064
2026-04-04,news,tablet,MX,top_banner,1538,1473,1265,34,4.78,0.957737,0.858792,0.026877,3.107932,3.778656
2026-04-04,news,tablet,MX,video_preroll,404,342,287,3,0.7,0.846535,0.839181,0.010453,1.732673,2.439024
2026-04-04,news,tablet,US,in_article,1952,1616,1378,16,5.35,0.827869,0.852723,0.011611,2.740779,3.882438
2026-04-04,news,tablet,US,sidebar_rectangle,1218,1146,934,27,3.73,0.940887,0.815009,0.028908,3.062397,3.993576
2026-04-04,news,tablet,US,top_banner,2057,1941,1748,26,5.52,0.943607,0.900567,0.014874,2.68352,3.157895
2026-04-04,news,tablet,US,video_preroll,707,633,596,8,1.15,0.895332,0.941548,0.013423,1.626591,1.92953
2026-04-04,sports,desktop,AR,in_article,1966,1567,1218,33,4.76,0.79705,0.777281,0.027094,2.42116,3.908046
2026-04-04,sports,desktop,AR,sidebar_rectangle,1386,1253,1182,34,3.74,0.90404,0.943336,0.028765,2.698413,3.164129
2026-04-04,sports,desktop,AR,top_banner,2870,2596,2091,44,7.06,0.90453,0.80547,0.021043,2.45993,3.376375
2026-04-04,sports,desktop,AR,video_preroll,739,684,649,5,2.84,0.925575,0.94883,0.007704,3.843031,4.375963
2026-04-04,sports,desktop,BR,in_article,6607,5725,5083,154,6.38,0.866505,0.88786,0.030297,0.965643,1.255164
2026-04-04,sports,desktop,BR,sidebar_rectangle,3980,3712,3632,54,4.02,0.932663,0.978448,0.014868,1.01005,1.106828
2026-04-04,sports,desktop,BR,top_banner,6490,5634,4992,122,4.89,0.868105,0.886049,0.024439,0.753467,0.979567
2026-04-04,sports,desktop,BR,video_preroll,2088,1943,1535,12,11.62,0.930556,0.790015,0.007818,5.565134,7.570033
2026-04-04,sports,desktop,MX,in_article,2323,1979,1677,28,5.56,0.851916,0.847398,0.016696,2.393457,3.315444
2026-04-04,sports,desktop,MX,sidebar_rectangle,1566,1433,1104,14,4.56,0.91507,0.770412,0.012681,2.911877,4.130435
2026-04-04,sports,desktop,MX,top_banner,3282,2646,2099,51,1.89,0.806216,0.793273,0.024297,0.575868,0.900429
2026-04-04,sports,desktop,MX,video_preroll,900,740,723,7,3.09,0.822222,0.977027,0.009682,3.433333,4.273859
2026-04-04,sports,desktop,US,in_article,3782,3281,2571,65,7.83,0.86753,0.783603,0.025282,2.070333,3.045508
2026-04-04,sports,desktop,US,sidebar_rectangle,2858,2768,2608,50,16.37,0.968509,0.942197,0.019172,5.727782,6.27684
2026-04-04,sports,desktop,US,top_banner,5171,4260,3943,45,15.66,0.823825,0.925587,0.011413,3.028428,3.971595
2026-04-04,sports,desktop,US,video_preroll,1257,1117,1077,13,5.28,0.888624,0.96419,0.012071,4.200477,4.902507
2026-04-04,sports,mobile,AR,in_article,3328,2849,2342,12,7.86,0.85607,0.822043,0.005124,2.361779,3.356106
2026-04-04,sports,mobile,AR,sidebar_rectangle,2006,1637,1565,47,5.98,0.816052,0.956017,0.030032,2.981057,3.821086
2026-04-04,sports,mobile,AR,top_banner,3673,3327,2836,35,3.72,0.905799,0.85242,0.012341,1.012796,1.311707
2026-04-04,sports,mobile,AR,video_preroll,992,844,671,6,3.45,0.850806,0.795024,0.008942,3.477823,5.14158
2026-04-04,sports,mobile,BR,in_article,7438,7161,5753,164,11.17,0.962759,0.803379,0.028507,1.501748,1.941596
2026-04-04,sports,mobile,BR,sidebar_rectangle,5570,4378,3508,90,13.6,0.785996,0.801279,0.025656,2.441652,3.876853
2026-04-04,sports,mobile,BR,top_banner,10222,8456,8065,257,30.91,0.827235,0.953761,0.031866,3.02387,3.83261
2026-04-04,sports,mobile,BR,video_preroll,3034,2853,2642,9,15.61,0.940343,0.926043,0.003407,5.145023,5.908403
2026-04-04,sports,mobile,MX,in_article,3548,3306,2586,67,3.55,0.931793,0.782214,0.025909,1.000564,1.372776
2026-04-04,sports,mobile,MX,sidebar_rectangle,2591,2421,1875,56,2.69,0.934388,0.774473,0.029867,1.038209,1.434667
2026-04-04,sports,mobile,MX,top_banner,4118,3810,3718,24,10.53,0.925206,0.975853,0.006455,2.557067,2.832168
2026-04-04,sports,mobile,MX,video_preroll,1269,1166,917,12,4.14,0.918834,0.786449,0.013086,3.262411,4.514722
2026-04-04,sports,mobile,US,in_article,5675,5048,4658,138,16.88,0.889515,0.922742,0.029626,2.974449,3.623873
2026-04-04,sports,mobile,US,sidebar_rectangle,4007,3595,2893,58,7.98,0.89718,0.804729,0.020048,1.991515,2.758382
2026-04-04,sports,mobile,US,top_banner,6960,5776,5064,149,8.08,0.829885,0.876731,0.029423,1.16092,1.595577
2026-04-04,sports,mobile,US,video_preroll,2188,1824,1491,29,16.31,0.833638,0.817434,0.01945,7.454296,10.938967
2026-04-04,sports,tablet,AR,in_article,740,666,570,9,2.42,0.9,0.855856,0.015789,3.27027,4.245614
2026-04-04,sports,tablet,AR,sidebar_rectangle,580,475,426,10,0.88,0.818966,0.896842,0.023474,1.517241,2.065728
2026-04-04,sports,tablet,AR,top_banner,913,774,598,8,1.54,0.847755,0.77261,0.013378,1.686747,2.575251
